date,location,rows,size_bytes,source,collected_at
1996-09-25,parquet/1996-09.parquet,1150,423324,old,consolidated
1996-09-26,parquet/1996-09.parquet,1159,423324,old,consolidated
1996-09-27,parquet/1996-09.parquet,1181,423324,old,consolidated
1996-09-30,parquet/1996-09.parquet,1164,423324,old,consolidated
1996-10-01,parquet/1996-10.parquet,1240,399350,old,consolidated
1996-10-03,parquet/1996-10.parquet,1166,399350,old,consolidated
1996-10-04,parquet/1996-10.parquet,1186,399350,old,consolidated
1996-10-07,parquet/1996-10.parquet,1165,399350,old,consolidated
1996-10-08,parquet/1996-10.parquet,1194,399350,old,consolidated
1996-10-09,parquet/1996-10.parquet,1148,399350,old,consolidated
1996-10-10,parquet/1996-10.parquet,1164,399350,old,consolidated
1996-10-11,parquet/1996-10.parquet,1174,399350,old,consolidated
1996-10-14,parquet/1996-10.parquet,1162,399350,old,consolidated
1996-10-15,parquet/1996-10.parquet,1217,399350,old,consolidated
1996-10-16,parquet/1996-10.parquet,1113,399350,old,consolidated
1996-10-17,parquet/1996-10.parquet,1130,399350,old,consolidated
1996-10-18,parquet/1996-10.parquet,1126,399350,old,consolidated
1996-10-22,parquet/1996-10.parquet,1149,399350,old,consolidated
1996-10-23,parquet/1996-10.parquet,1134,399350,old,consolidated
1996-10-24,parquet/1996-10.parquet,1148,399350,old,consolidated
1996-10-25,parquet/1996-10.parquet,1120,399350,old,consolidated
1996-10-28,parquet/1996-10.parquet,1126,399350,old,consolidated
1996-10-29,parquet/1996-10.parquet,1204,399350,old,consolidated
1996-10-31,parquet/1996-10.parquet,1122,399350,old,consolidated
1996-11-01,parquet/1996-11.parquet,1125,371677,old,consolidated
1996-11-04,parquet/1996-11.parquet,1097,371677,old,consolidated
1996-11-05,parquet/1996-11.parquet,1174,371677,old,consolidated
1996-11-06,parquet/1996-11.parquet,1034,371677,old,consolidated
1996-11-07,parquet/1996-11.parquet,1074,371677,old,consolidated
1996-11-08,parquet/1996-11.parquet,1070,371677,old,consolidated
1996-11-11,parquet/1996-11.parquet,1014,371677,old,consolidated
1996-11-13,parquet/1996-11.parquet,1035,371677,old,consolidated
1996-11-14,parquet/1996-11.parquet,1085,371677,old,consolidated
1996-11-15,parquet/1996-11.parquet,1128,371677,old,consolidated
1996-11-18,parquet/1996-11.parquet,1118,371677,old,consolidated
1996-11-19,parquet/1996-11.parquet,1199,371677,old,consolidated
1996-11-20,parquet/1996-11.parquet,1125,371677,old,consolidated
1996-11-21,parquet/1996-11.parquet,1118,371677,old,consolidated
1996-11-22,parquet/1996-11.parquet,1129,371677,old,consolidated
1996-11-25,parquet/1996-11.parquet,1028,371677,old,consolidated
1996-11-26,parquet/1996-11.parquet,1163,371677,old,consolidated
1996-11-27,parquet/1996-11.parquet,1051,371677,old,consolidated
1996-11-28,parquet/1996-11.parquet,1101,371677,old,consolidated
1996-11-29,parquet/1996-11.parquet,1096,371677,old,consolidated
1996-12-02,parquet/1996-12.parquet,1122,367567,old,consolidated
1996-12-03,parquet/1996-12.parquet,1151,367567,old,consolidated
1996-12-04,parquet/1996-12.parquet,1057,367567,old,consolidated
1996-12-05,parquet/1996-12.parquet,1085,367567,old,consolidated
1996-12-06,parquet/1996-12.parquet,1114,367567,old,consolidated
1996-12-09,parquet/1996-12.parquet,1068,367567,old,consolidated
1996-12-10,parquet/1996-12.parquet,1150,367567,old,consolidated
1996-12-11,parquet/1996-12.parquet,1069,367567,old,consolidated
1996-12-12,parquet/1996-12.parquet,1100,367567,old,consolidated
1996-12-13,parquet/1996-12.parquet,1065,367567,old,consolidated
1996-12-16,parquet/1996-12.parquet,1090,367567,old,consolidated
1996-12-17,parquet/1996-12.parquet,1196,367567,old,consolidated
1996-12-18,parquet/1996-12.parquet,1151,367567,old,consolidated
1996-12-19,parquet/1996-12.parquet,1130,367567,old,consolidated
1996-12-20,parquet/1996-12.parquet,1167,367567,old,consolidated
1996-12-23,parquet/1996-12.parquet,1157,367567,old,consolidated
1996-12-24,parquet/1996-12.parquet,1205,367567,old,consolidated
1996-12-26,parquet/1996-12.parquet,1194,367567,old,consolidated
1996-12-31,parquet/1996-12.parquet,1260,367567,old,consolidated
1997-01-01,parquet/1997-01.parquet,1214,481538,old,consolidated
1997-01-02,parquet/1997-01.parquet,1252,481538,old,consolidated
1997-01-03,parquet/1997-01.parquet,1262,481538,old,consolidated
1997-01-06,parquet/1997-01.parquet,1203,481538,old,consolidated
1997-01-07,parquet/1997-01.parquet,1291,481538,old,consolidated
1997-01-08,parquet/1997-01.parquet,1276,481538,old,consolidated
1997-01-09,parquet/1997-01.parquet,1308,481538,old,consolidated
1997-01-10,parquet/1997-01.parquet,1324,481538,old,consolidated
1997-01-13,parquet/1997-01.parquet,1315,481538,old,consolidated
1997-01-14,parquet/1997-01.parquet,1327,481538,old,consolidated
1997-01-15,parquet/1997-01.parquet,1319,481538,old,consolidated
1997-01-16,parquet/1997-01.parquet,1327,481538,old,consolidated
1997-01-17,parquet/1997-01.parquet,1290,481538,old,consolidated
1997-01-20,parquet/1997-01.parquet,1267,481538,old,consolidated
1997-01-21,parquet/1997-01.parquet,1284,481538,old,consolidated
1997-01-22,parquet/1997-01.parquet,1201,481538,old,consolidated
1997-01-24,parquet/1997-01.parquet,1209,481538,old,consolidated
1997-01-27,parquet/1997-01.parquet,1201,481538,old,consolidated
1997-01-28,parquet/1997-01.parquet,1279,481538,old,consolidated
1997-01-29,parquet/1997-01.parquet,1247,481538,old,consolidated
1997-01-30,parquet/1997-01.parquet,1210,481538,old,consolidated
1997-01-31,parquet/1997-01.parquet,1226,481538,old,consolidated
1997-02-03,parquet/1997-02.parquet,1184,405315,old,consolidated
1997-02-04,parquet/1997-02.parquet,1254,405315,old,consolidated
1997-02-05,parquet/1997-02.parquet,1174,405315,old,consolidated
1997-02-06,parquet/1997-02.parquet,1190,405315,old,consolidated
1997-02-07,parquet/1997-02.parquet,1205,405315,old,consolidated
1997-02-10,parquet/1997-02.parquet,1157,405315,old,consolidated
1997-02-11,parquet/1997-02.parquet,1268,405315,old,consolidated
1997-02-12,parquet/1997-02.parquet,1182,405315,old,consolidated
1997-02-13,parquet/1997-02.parquet,1179,405315,old,consolidated
1997-02-14,parquet/1997-02.parquet,1207,405315,old,consolidated
1997-02-17,parquet/1997-02.parquet,1201,405315,old,consolidated
1997-02-18,parquet/1997-02.parquet,1282,405315,old,consolidated
1997-02-19,parquet/1997-02.parquet,1196,405315,old,consolidated
1997-02-20,parquet/1997-02.parquet,1244,405315,old,consolidated
1997-02-21,parquet/1997-02.parquet,1229,405315,old,consolidated
1997-02-24,parquet/1997-02.parquet,1225,405315,old,consolidated
1997-02-25,parquet/1997-02.parquet,1278,405315,old,consolidated
1997-02-26,parquet/1997-02.parquet,1191,405315,old,consolidated
1997-02-27,parquet/1997-02.parquet,1245,405315,old,consolidated
1997-02-28,parquet/1997-02.parquet,713,405315,old,consolidated
1997-03-03,parquet/1997-03.parquet,1311,397605,old,consolidated
1997-03-04,parquet/1997-03.parquet,1338,397605,old,consolidated
1997-03-05,parquet/1997-03.parquet,1314,397605,old,consolidated
1997-03-06,parquet/1997-03.parquet,1312,397605,old,consolidated
1997-03-10,parquet/1997-03.parquet,1280,397605,old,consolidated
1997-03-11,parquet/1997-03.parquet,1300,397605,old,consolidated
1997-03-12,parquet/1997-03.parquet,1211,397605,old,consolidated
1997-03-13,parquet/1997-03.parquet,1239,397605,old,consolidated
1997-03-14,parquet/1997-03.parquet,1226,397605,old,consolidated
1997-03-17,parquet/1997-03.parquet,1251,397605,old,consolidated
1997-03-18,parquet/1997-03.parquet,1301,397605,old,consolidated
1997-03-19,parquet/1997-03.parquet,1144,397605,old,consolidated
1997-03-20,parquet/1997-03.parquet,1170,397605,old,consolidated
1997-03-21,parquet/1997-03.parquet,1205,397605,old,consolidated
1997-03-25,parquet/1997-03.parquet,1259,397605,old,consolidated
1997-03-26,parquet/1997-03.parquet,1164,397605,old,consolidated
1997-03-27,parquet/1997-03.parquet,1222,397605,old,consolidated
1997-03-31,parquet/1997-03.parquet,1091,397605,old,consolidated
1997-04-01,parquet/1997-04.parquet,1225,380716,old,consolidated
1997-04-02,parquet/1997-04.parquet,1147,380716,old,consolidated
1997-04-03,parquet/1997-04.parquet,1192,380716,old,consolidated
1997-04-04,parquet/1997-04.parquet,1198,380716,old,consolidated
1997-04-07,parquet/1997-04.parquet,1243,380716,old,consolidated
1997-04-09,parquet/1997-04.parquet,1180,380716,old,consolidated
1997-04-10,parquet/1997-04.parquet,1187,380716,old,consolidated
1997-04-11,parquet/1997-04.parquet,1130,380716,old,consolidated
1997-04-15,parquet/1997-04.parquet,1197,380716,old,consolidated
1997-04-17,parquet/1997-04.parquet,1171,380716,old,consolidated
1997-04-21,parquet/1997-04.parquet,1196,380716,old,consolidated
1997-04-22,parquet/1997-04.parquet,1257,380716,old,consolidated
1997-04-23,parquet/1997-04.parquet,1220,380716,old,consolidated
1997-04-24,parquet/1997-04.parquet,1197,380716,old,consolidated
1997-04-25,parquet/1997-04.parquet,1220,380716,old,consolidated
1997-04-28,parquet/1997-04.parquet,1208,380716,old,consolidated
1997-04-29,parquet/1997-04.parquet,1261,380716,old,consolidated
1997-04-30,parquet/1997-04.parquet,1248,380716,old,consolidated
1997-05-02,parquet/1997-05.parquet,1254,449152,old,consolidated
1997-05-05,parquet/1997-05.parquet,1239,449152,old,consolidated
1997-05-06,parquet/1997-05.parquet,1276,449152,old,consolidated
1997-05-07,parquet/1997-05.parquet,1211,449152,old,consolidated
1997-05-08,parquet/1997-05.parquet,1229,449152,old,consolidated
1997-05-09,parquet/1997-05.parquet,1231,449152,old,consolidated
1997-05-12,parquet/1997-05.parquet,1249,449152,old,consolidated
1997-05-13,parquet/1997-05.parquet,1285,449152,old,consolidated
1997-05-14,parquet/1997-05.parquet,1218,449152,old,consolidated
1997-05-15,parquet/1997-05.parquet,1237,449152,old,consolidated
1997-05-16,parquet/1997-05.parquet,1245,449152,old,consolidated
1997-05-19,parquet/1997-05.parquet,1227,449152,old,consolidated
1997-05-20,parquet/1997-05.parquet,1280,449152,old,consolidated
1997-05-21,parquet/1997-05.parquet,1224,449152,old,consolidated
1997-05-22,parquet/1997-05.parquet,1208,449152,old,consolidated
1997-05-23,parquet/1997-05.parquet,1214,449152,old,consolidated
1997-05-26,parquet/1997-05.parquet,1200,449152,old,consolidated
1997-05-27,parquet/1997-05.parquet,1274,449152,old,consolidated
1997-05-28,parquet/1997-05.parquet,1190,449152,old,consolidated
1997-05-29,parquet/1997-05.parquet,1189,449152,old,consolidated
1997-05-30,parquet/1997-05.parquet,1187,449152,old,consolidated
1997-06-02,parquet/1997-06.parquet,780,446630,old,consolidated
1997-06-03,parquet/1997-06.parquet,1252,446630,old,consolidated
1997-06-04,parquet/1997-06.parquet,1210,446630,old,consolidated
1997-06-05,parquet/1997-06.parquet,1209,446630,old,consolidated
1997-06-06,parquet/1997-06.parquet,1223,446630,old,consolidated
1997-06-09,parquet/1997-06.parquet,1226,446630,old,consolidated
1997-06-10,parquet/1997-06.parquet,1267,446630,old,consolidated
1997-06-11,parquet/1997-06.parquet,1218,446630,old,consolidated
1997-06-12,parquet/1997-06.parquet,1242,446630,old,consolidated
1997-06-13,parquet/1997-06.parquet,1236,446630,old,consolidated
1997-06-16,parquet/1997-06.parquet,1230,446630,old,consolidated
1997-06-17,parquet/1997-06.parquet,1272,446630,old,consolidated
1997-06-18,parquet/1997-06.parquet,1239,446630,old,consolidated
1997-06-19,parquet/1997-06.parquet,1210,446630,old,consolidated
1997-06-20,parquet/1997-06.parquet,1202,446630,old,consolidated
1997-06-23,parquet/1997-06.parquet,1221,446630,old,consolidated
1997-06-24,parquet/1997-06.parquet,1275,446630,old,consolidated
1997-06-25,parquet/1997-06.parquet,1229,446630,old,consolidated
1997-06-26,parquet/1997-06.parquet,1195,446630,old,consolidated
1997-06-27,parquet/1997-06.parquet,1237,446630,old,consolidated
1997-06-30,parquet/1997-06.parquet,1240,446630,old,consolidated
1997-07-01,parquet/1997-07.parquet,1274,502089,old,consolidated
1997-07-02,parquet/1997-07.parquet,1245,502089,old,consolidated
1997-07-03,parquet/1997-07.parquet,1274,502089,old,consolidated
1997-07-04,parquet/1997-07.parquet,1245,502089,old,consolidated
1997-07-07,parquet/1997-07.parquet,1251,502089,old,consolidated
1997-07-08,parquet/1997-07.parquet,1298,502089,old,consolidated
1997-07-09,parquet/1997-07.parquet,1263,502089,old,consolidated
1997-07-10,parquet/1997-07.parquet,1290,502089,old,consolidated
1997-07-11,parquet/1997-07.parquet,1303,502089,old,consolidated
1997-07-14,parquet/1997-07.parquet,1260,502089,old,consolidated
1997-07-15,parquet/1997-07.parquet,1275,502089,old,consolidated
1997-07-16,parquet/1997-07.parquet,1251,502089,old,consolidated
1997-07-17,parquet/1997-07.parquet,1255,502089,old,consolidated
1997-07-21,parquet/1997-07.parquet,1254,502089,old,consolidated
1997-07-22,parquet/1997-07.parquet,1288,502089,old,consolidated
1997-07-23,parquet/1997-07.parquet,1282,502089,old,consolidated
1997-07-24,parquet/1997-07.parquet,1283,502089,old,consolidated
1997-07-25,parquet/1997-07.parquet,1292,502089,old,consolidated
1997-07-28,parquet/1997-07.parquet,1273,502089,old,consolidated
1997-07-29,parquet/1997-07.parquet,1308,502089,old,consolidated
1997-07-30,parquet/1997-07.parquet,1301,502089,old,consolidated
1997-07-31,parquet/1997-07.parquet,1319,502089,old,consolidated
1997-08-01,parquet/1997-08.parquet,1341,471077,old,consolidated
1997-08-04,parquet/1997-08.parquet,1334,471077,old,consolidated
1997-08-05,parquet/1997-08.parquet,1333,471077,old,consolidated
1997-08-06,parquet/1997-08.parquet,1110,471077,old,consolidated
1997-08-07,parquet/1997-08.parquet,1361,471077,old,consolidated
1997-08-08,parquet/1997-08.parquet,1359,471077,old,consolidated
1997-08-11,parquet/1997-08.parquet,1332,471077,old,consolidated
1997-08-12,parquet/1997-08.parquet,1355,471077,old,consolidated
1997-08-13,parquet/1997-08.parquet,1286,471077,old,consolidated
1997-08-14,parquet/1997-08.parquet,1321,471077,old,consolidated
1997-08-18,parquet/1997-08.parquet,1232,471077,old,consolidated
1997-08-19,parquet/1997-08.parquet,1319,471077,old,consolidated
1997-08-20,parquet/1997-08.parquet,1284,471077,old,consolidated
1997-08-21,parquet/1997-08.parquet,1254,471077,old,consolidated
1997-08-22,parquet/1997-08.parquet,1275,471077,old,consolidated
1997-08-25,parquet/1997-08.parquet,1208,471077,old,consolidated
1997-08-26,parquet/1997-08.parquet,1307,471077,old,consolidated
1997-08-27,parquet/1997-08.parquet,1265,471077,old,consolidated
1997-08-28,parquet/1997-08.parquet,1263,471077,old,consolidated
1997-08-29,parquet/1997-08.parquet,1244,471077,old,consolidated
1997-09-01,parquet/1997-09.parquet,1206,471143,old,consolidated
1997-09-02,parquet/1997-09.parquet,1256,471143,old,consolidated
1997-09-03,parquet/1997-09.parquet,1199,471143,old,consolidated
1997-09-04,parquet/1997-09.parquet,1237,471143,old,consolidated
1997-09-05,parquet/1997-09.parquet,1225,471143,old,consolidated
1997-09-08,parquet/1997-09.parquet,1215,471143,old,consolidated
1997-09-09,parquet/1997-09.parquet,1282,471143,old,consolidated
1997-09-10,parquet/1997-09.parquet,1208,471143,old,consolidated
1997-09-11,parquet/1997-09.parquet,1277,471143,old,consolidated
1997-09-12,parquet/1997-09.parquet,1228,471143,old,consolidated
1997-09-15,parquet/1997-09.parquet,1189,471143,old,consolidated
1997-09-16,parquet/1997-09.parquet,1246,471143,old,consolidated
1997-09-17,parquet/1997-09.parquet,1022,471143,old,consolidated
1997-09-18,parquet/1997-09.parquet,1169,471143,old,consolidated
1997-09-19,parquet/1997-09.parquet,1183,471143,old,consolidated
1997-09-22,parquet/1997-09.parquet,1194,471143,old,consolidated
1997-09-23,parquet/1997-09.parquet,1245,471143,old,consolidated
1997-09-24,parquet/1997-09.parquet,1168,471143,old,consolidated
1997-09-25,parquet/1997-09.parquet,1183,471143,old,consolidated
1997-09-26,parquet/1997-09.parquet,1185,471143,old,consolidated
1997-09-29,parquet/1997-09.parquet,1186,471143,old,consolidated
1997-09-30,parquet/1997-09.parquet,1237,471143,old,consolidated
1997-10-01,parquet/1997-10.parquet,1153,342043,old,consolidated
1997-10-09,parquet/1997-10.parquet,1107,342043,old,consolidated
1997-10-10,parquet/1997-10.parquet,1128,342043,old,consolidated
1997-10-13,parquet/1997-10.parquet,1149,342043,old,consolidated
1997-10-14,parquet/1997-10.parquet,1208,342043,old,consolidated
1997-10-15,parquet/1997-10.parquet,1072,342043,old,consolidated
1997-10-16,parquet/1997-10.parquet,1118,342043,old,consolidated
1997-10-17,parquet/1997-10.parquet,1143,342043,old,consolidated
1997-10-20,parquet/1997-10.parquet,1133,342043,old,consolidated
1997-10-21,parquet/1997-10.parquet,1183,342043,old,consolidated
1997-10-22,parquet/1997-10.parquet,1109,342043,old,consolidated
1997-10-23,parquet/1997-10.parquet,1109,342043,old,consolidated
1997-10-24,parquet/1997-10.parquet,1083,342043,old,consolidated
1997-10-27,parquet/1997-10.parquet,1073,342043,old,consolidated
1997-10-28,parquet/1997-10.parquet,1127,342043,old,consolidated
1997-10-29,parquet/1997-10.parquet,1001,342043,old,consolidated
1997-10-30,parquet/1997-10.parquet,848,342043,old,consolidated
1997-11-03,parquet/1997-11.parquet,1022,369183,old,consolidated
1997-11-04,parquet/1997-11.parquet,1141,369183,old,consolidated
1997-11-05,parquet/1997-11.parquet,1085,369183,old,consolidated
1997-11-06,parquet/1997-11.parquet,1061,369183,old,consolidated
1997-11-07,parquet/1997-11.parquet,1143,369183,old,consolidated
1997-11-10,parquet/1997-11.parquet,1118,369183,old,consolidated
1997-11-11,parquet/1997-11.parquet,1154,369183,old,consolidated
1997-11-12,parquet/1997-11.parquet,1100,369183,old,consolidated
1997-11-13,parquet/1997-11.parquet,1127,369183,old,consolidated
1997-11-17,parquet/1997-11.parquet,1094,369183,old,consolidated
1997-11-18,parquet/1997-11.parquet,1159,369183,old,consolidated
1997-11-19,parquet/1997-11.parquet,1047,369183,old,consolidated
